ae_id,speaker,start_time,end_time,sentence,source,targets
IS1005c.B.argumentstructs.Rutger.1,B,1070.21,1085.39,"J uh just a point to the energy th things. If we use the batteries, and the additional so solar cell, then it's okay for L_ uh speech recognition and L_C_D_, so no problem in energy, I think.",NONE,"IS1005c.A.argumentstructs.Rutger.1, IS1005c.B.argumentstructs.Rutger.2, IS1005c.A.argumentstructs.Rutger.2, IS1005c.D.argumentstructs.Rutger.1"
IS1005c.A.argumentstructs.Rutger.1,A,1083.73,1086.01,Okay. So  Okay.,IS1005c.B.argumentstructs.Rutger.1,NONE
IS1005c.B.argumentstructs.Rutger.2,B,1086.48,1089.56,But we have to use the solar cell. Otherwise not.,IS1005c.B.argumentstructs.Rutger.1,NONE
IS1005c.A.argumentstructs.Rutger.2,A,1089.04,1098.39,"Uh like  but using how many batteries, for example ? Are are what Maybe what is the size of the battery",IS1005c.B.argumentstructs.Rutger.1,"IS1005c.B.argumentstructs.Rutger.3, IS1005c.A.argumentstructs.Rutger.3"
IS1005c.B.argumentstructs.Rutger.3,B,1097.51,1100.24,Yeah I was thinking just common A_A_ cells.,IS1005c.A.argumentstructs.Rutger.2,IS1005c.B.argumentstructs.Rutger.4
IS1005c.A.argumentstructs.Rutger.3,A,1101.4,1103.757,Okay. Uh one two,IS1005c.A.argumentstructs.Rutger.2,NONE
IS1005c.B.argumentstructs.Rutger.4,B,1101.96,1105.65,"So like three to five centimetres, I dunno exactly, but.",IS1005c.B.argumentstructs.Rutger.3,IS1005c.A.argumentstructs.Rutger.4
IS1005c.A.argumentstructs.Rutger.4,A,1104.96,1105.18,Okay.,IS1005c.B.argumentstructs.Rutger.4,NONE
IS1005c.D.argumentstructs.Rutger.1,D,1107.02,1112.74,"So if we use s solar cells, um where is the sun if someone's watching T_V_ inside ?",IS1005c.B.argumentstructs.Rutger.1,"IS1005c.B.argumentstructs.Rutger.5, IS1005c.A.argumentstructs.Rutger.5, IS1005c.B.argumentstructs.Rutger.6, IS1005c.A.argumentstructs.Rutger.6"
IS1005c.B.argumentstructs.19,B,1109.61,1110.02,S,NONE,NONE
IS1005c.B.argumentstructs.Rutger.5,B,1111.94,1116.67,"Uh d doesn't need to be sun. It it's just the daylight, you know.",IS1005c.D.argumentstructs.Rutger.1,IS1005c.D.argumentstructs.Rutger.2
IS1005c.D.argumentstructs.Rutger.2,D,1116.672,1118.15,Okay.,IS1005c.B.argumentstructs.Rutger.5,NONE
IS1005c.A.argumentstructs.Rutger.5,A,1117.74,1119.376,The television lights.,IS1005c.D.argumentstructs.Rutger.1,NONE
IS1005c.B.argumentstructs.Rutger.6,B,1117.86,1128.19,"Yeah well I I suppose that I suppose that uh that this remote control won't be in the in the room like this, where there is light only when when there are people, but.",IS1005c.D.argumentstructs.Rutger.1,NONE
IS1005c.C.argumentstructs.8,C,1126.82,1127.12,Mm-hmm.,NONE,NONE
IS1005c.A.argumentstructs.Rutger.6,A,1128.18,1134.61,At least when there is T_V_ you can get light from the T_V_.  I dunno.,IS1005c.D.argumentstructs.Rutger.1,"IS1005c.B.argumentstructs.Rutger.7, IS1005c.B.argumentstructs.Rutger.8"
IS1005c.B.argumentstructs.Rutger.7,B,1130.95,1134.13,"Yeah from the T_   I don't think it's enough, uh.",IS1005c.A.argumentstructs.Rutger.6,"IS1005c.C.argumentstructs.Rutger.1, IS1005c.D.argumentstructs.Rutger.3, IS1005c.A.argumentstructs.Rutger.7"
IS1005c.C.argumentstructs.Rutger.1,C,1131.88,1132.31,Yeah.,IS1005c.B.argumentstructs.Rutger.7,NONE
IS1005c.D.argumentstructs.Rutger.3,D,1134.8,1135.13,Okay.,IS1005c.B.argumentstructs.Rutger.7,NONE
IS1005c.A.argumentstructs.Rutger.7,A,1136.9,1138.15,Okay. Mm.,IS1005c.B.argumentstructs.Rutger.7,NONE
IS1005c.B.argumentstructs.Rutger.8,B,1139.75,1141.91,"Ah it's a it's a compromise, no ?",IS1005c.A.argumentstructs.Rutger.6,"IS1005c.A.argumentstructs.Rutger.8, IS1005c.B.argumentstructs.Rutger.9, IS1005c.D.argumentstructs.Rutger.4"
IS1005c.A.argumentstructs.Rutger.8,A,1144.59,1150.28,At least it's new and maybe technology New technology. Yeah.,IS1005c.B.argumentstructs.Rutger.8,NONE
IS1005c.B.argumentstructs.Rutger.9,B,1148.42,1153.62,"Yeah, that's why I wanted to to include the speech recognition, because you wanted all the new things.",IS1005c.B.argumentstructs.Rutger.8,NONE
IS1005c.D.argumentstructs.Rutger.4,D,1148.64,1150.24,"It's it's quite innovative, yes.",IS1005c.B.argumentstructs.Rutger.8,IS1005c.D.argumentstructs.Rutger.5
IS1005c.C.argumentstructs.9,C,1150.82,1151.18,Hmm.,NONE,NONE
IS1005c.A.argumentstructs.16,A,1151.6,1151.91,Um.,NONE,NONE
IS1005c.D.argumentstructs.Rutger.5,D,1152.9,1157.728,And if you watch T_V_ outside it's  very useful.,IS1005c.D.argumentstructs.Rutger.4,NONE
