ae_id,speaker,start_time,end_time,sentence,source,targets
ES2008a.C.argumentstructs.Erik.2,C,783.99,799.09,"Can I ask, are we designing a remote control for a television only um, and if if this device is just to be used for the television would we even technically be possible to include video recorder functions on it ?",NONE,"ES2008a.A.argumentstructs.Erik.3, ES2008a.C.argumentstructs.Erik.3"
ES2008a.A.argumentstructs.6,A,789.11,790.11,Good question.,NONE,NONE
ES2008a.A.argumentstructs.Erik.3,A,801.3,802.86,I don't know that yet.,ES2008a.C.argumentstructs.Erik.2,NONE
ES2008a.C.argumentstructs.Erik.3,C,801.8,808.29,Um or should we just stick to just stick to having television television related buttons on it ?,ES2008a.C.argumentstructs.Erik.2,ES2008a.D.argumentstructs.Erik.2
ES2008a.B.argumentstructs.12,B,808.13,808.35,Mm.,NONE,NONE
ES2008a.D.argumentstructs.5,D,814.08,814.7,Mm-hmm hmm.,NONE,NONE
ES2008a.A.argumentstructs.7,A,814.17,831.21,I'll look into that. If I can. Mm.,NONE,NONE
ES2008a.D.argumentstructs.Erik.2,D,816.24,826.53,"I think it's just T_V_, I mean, if it  if we're taking it just  new product a new television remote control that's not like  doesn't say.",ES2008a.C.argumentstructs.Erik.3,"ES2008a.B.argumentstructs.Erik.6, ES2008a.D.argumentstructs.Erik.3, ES2008a.C.argumentstructs.Erik.4"
ES2008a.B.argumentstructs.Erik.6,B,827.41,827.65,Mm yeah.,ES2008a.D.argumentstructs.Erik.2,NONE
ES2008a.D.argumentstructs.Erik.3,D,828.63,831.04,"You know, things might be more advanced than that.",ES2008a.D.argumentstructs.Erik.2,NONE
ES2008a.C.argumentstructs.Erik.4,C,833.0,837.74,So we should  maybe we should assume that i t it's just a television that we're wanting to control.,ES2008a.D.argumentstructs.Erik.2,"ES2008a.C.argumentstructs.Erik.5, ES2008a.B.argumentstructs.Erik.7"
ES2008a.C.argumentstructs.Erik.5,C,839.03,848.03,"Well, I mean I suppose it would be nice to have  playing and record and stop buttons on it for the video recorder as well I I don't know if that works technologically or not.",ES2008a.C.argumentstructs.Erik.4,NONE
ES2008a.B.argumentstructs.Erik.7,B,850.31,859.82,"Yes. I guess we have to define what what we're aiming for. If it's just a television then that  it's a bit simpler, 'cause there's less buttons that would even need to be on it.",ES2008a.C.argumentstructs.Erik.4,ES2008a.C.argumentstructs.Erik.6
ES2008a.C.argumentstructs.Erik.6,C,860.47,860.68,Yeah.,ES2008a.B.argumentstructs.Erik.7,NONE
