ae_id,speaker,start_time,end_time,sentence,source,targets
ES2016d.D.argumentstructs.Rutger.1,D,441.43,452.0,"So for the first one, we need to decide, did we solved the problem of the users who complained about an ugly remote ?",NONE,"ES2016d.A.argumentstructs.Rutger.1, ES2016d.C.argumentstructs.Rutger.2, ES2016d.A.argumentstructs.Rutger.2, ES2016d.C.argumentstructs.Rutger.3, ES2016d.B.argumentstructs.Rutger.1, ES2016d.B.argumentstructs.Rutger.2, ES2016d.B.argumentstructs.Rutger.4"
ES2016d.B.argumentstructs.27,B,452.144,452.144,.,NONE,NONE
ES2016d.A.argumentstructs.Rutger.1,A,452.31,461.71,"I think it's definitely different than anything else out there. So if they think that what is out there is ugly, then yes I would say, I would say most definitely. It's bright.",ES2016d.D.argumentstructs.Rutger.1,ES2016d.C.argumentstructs.Rutger.1
ES2016d.C.argumentstructs.Rutger.1,C,454.51,455.17,Yeah.,ES2016d.A.argumentstructs.Rutger.1,NONE
ES2016d.C.argumentstructs.29,C,459.73,459.73,.,NONE,NONE
ES2016d.C.argumentstructs.Rutger.2,C,461.76,462.868,It's bright. It's,ES2016d.D.argumentstructs.Rutger.1,NONE
ES2016d.A.argumentstructs.Rutger.2,A,463.03,464.72,It still has your traditional black.,ES2016d.D.argumentstructs.Rutger.1,NONE
ES2016d.C.argumentstructs.30,C,466.21,467.14,there's no sharp,NONE,NONE
ES2016d.C.argumentstructs.Rutger.3,C,468.31,469.08,angles to it.,ES2016d.D.argumentstructs.Rutger.1,ES2016d.A.argumentstructs.Rutger.3
ES2016d.A.argumentstructs.Rutger.3,A,468.85,470.15,"Yep, not angular.",ES2016d.C.argumentstructs.Rutger.3,NONE
ES2016d.D.argumentstructs.23,D,470.8,470.93,Mm.,NONE,NONE
ES2016d.B.argumentstructs.Rutger.1,B,471.37,480.49,"I'd say, when it comes to the ergonomics, the form and stuff, yes that's definitely more beautiful than your average.",ES2016d.D.argumentstructs.Rutger.1,NONE
ES2016d.B.argumentstructs.Rutger.2,B,480.49,483.46,"However the colour, we don't have a say in that.",ES2016d.D.argumentstructs.Rutger.1,"ES2016d.D.argumentstructs.Rutger.2, ES2016d.C.argumentstructs.Rutger.4, ES2016d.B.argumentstructs.Rutger.3"
ES2016d.D.argumentstructs.Rutger.2,D,482.19,484.721,Yeah I think the colours detract a little bit.,ES2016d.B.argumentstructs.Rutger.2,NONE
ES2016d.C.argumentstructs.Rutger.4,C,483.92,485.06,Some people might say it. Yeah.,ES2016d.B.argumentstructs.Rutger.2,NONE
ES2016d.B.argumentstructs.Rutger.3,B,484.42,487.29,"That has been, that has been dictated pretty much by the company.",ES2016d.B.argumentstructs.Rutger.2,NONE
ES2016d.A.argumentstructs.31,A,486.28,487.1,Mm.,NONE,NONE
ES2016d.B.argumentstructs.Rutger.4,B,487.29,506.576,"So uh to answer that honestly I would rather say like uh, we have not solved the problem completely with the ugly remote because the colour is ugly, definitely. 'S nothing you can say about that. I mean I much prefer something like brushed chrome with that form. But",ES2016d.D.argumentstructs.Rutger.1,"ES2016d.D.argumentstructs.Rutger.3, ES2016d.A.argumentstructs.Rutger.4, ES2016d.C.argumentstructs.Rutger.5, ES2016d.A.argumentstructs.Rutger.5, ES2016d.D.argumentstructs.Rutger.4"
ES2016d.D.argumentstructs.Rutger.3,D,487.63,488.35,That's true.,ES2016d.B.argumentstructs.Rutger.4,NONE
ES2016d.A.argumentstructs.Rutger.4,A,488.079,488.9,Yep.,ES2016d.B.argumentstructs.Rutger.4,NONE
ES2016d.D.argumentstructs.24,D,495.28,528.45,"Yeah. Um okay so, do you think, since we",NONE,NONE
ES2016d.C.argumentstructs.31,C,498.43,498.75,Yeah.,NONE,NONE
ES2016d.C.argumentstructs.Rutger.5,C,504.81,505.1,Yeah.,ES2016d.B.argumentstructs.Rutger.4,NONE
ES2016d.A.argumentstructs.Rutger.5,A,507.36,511.73,Yeah something more modern to go  a a modern colour to go with the modern form.,ES2016d.B.argumentstructs.Rutger.4,ES2016d.B.argumentstructs.Rutger.5
ES2016d.B.argumentstructs.Rutger.5,B,509.33,509.79,Right.,ES2016d.A.argumentstructs.Rutger.5,ES2016d.B.argumentstructs.Rutger.6
ES2016d.B.argumentstructs.28,B,511.9,514.59,Right. It's different. You don't want your uh,NONE,NONE
ES2016d.B.argumentstructs.Rutger.6,B,515.8,523.6,three feet huge L_C_D_ dis display in your living room that's hanging from the wall to be controlled with something like that.,ES2016d.B.argumentstructs.Rutger.5,NONE
ES2016d.D.argumentstructs.Rutger.4,D,529.18,535.64,"This was a a sign criteria, do you think maybe we should put it somewhere in the middle then ? Does that sound good ?",ES2016d.B.argumentstructs.Rutger.4,"ES2016d.B.argumentstructs.Rutger.7, ES2016d.A.argumentstructs.Rutger.6, ES2016d.C.argumentstructs.Rutger.6, ES2016d.D.argumentstructs.Rutger.5"
ES2016d.B.argumentstructs.Rutger.7,B,534.14,534.53,Yeah.,ES2016d.D.argumentstructs.Rutger.4,NONE
ES2016d.A.argumentstructs.Rutger.6,A,535.57,535.89,Yeah.,ES2016d.D.argumentstructs.Rutger.4,NONE
ES2016d.C.argumentstructs.Rutger.6,C,535.78,536.21,Yeah.,ES2016d.D.argumentstructs.Rutger.4,NONE
ES2016d.D.argumentstructs.Rutger.5,D,537.23,538.64,What do you think ? Three ? Four ?,ES2016d.D.argumentstructs.Rutger.4,"ES2016d.A.argumentstructs.Rutger.7, ES2016d.D.argumentstructs.Rutger.6, ES2016d.D.argumentstructs.Rutger.7"
ES2016d.A.argumentstructs.32,A,540.88,541.96,I would say,NONE,NONE
ES2016d.D.argumentstructs.Rutger.6,D,540.92,543.84,Five ?,ES2016d.D.argumentstructs.Rutger.5,NONE
ES2016d.A.argumentstructs.Rutger.7,A,543.34,545.106,four.,ES2016d.D.argumentstructs.Rutger.5,NONE
ES2016d.D.argumentstructs.Rutger.7,D,543.84,544.89,Four is fair. Okay.,ES2016d.D.argumentstructs.Rutger.5,"ES2016d.B.argumentstructs.Rutger.8, ES2016d.A.argumentstructs.Rutger.10"
ES2016d.B.argumentstructs.Rutger.8,B,543.97,546.541,Yeah.,ES2016d.D.argumentstructs.Rutger.7,NONE
