ae_id,speaker,start_time,end_time,sentence,source,targets
ES2003d.C.argumentstructs.77,C,414.58,415.07,Fourth.,NONE,NONE
ES2003d.C.argumentstructs.Erik.1,C,415.07,438.269,"Okay, so we have to go through each point. If we imagine it's actually straight, and just give it a a score. So um how well would you say the prototype is uh how well have we realised the dream of being able to stop remotes from from being lost, or to be able to find them once they are lost. I mean, uh is the homing thing still  the locator, is that still",NONE,"ES2003d.A.argumentstructs.Erik.1, ES2003d.C.argumentstructs.Erik.2, ES2003d.C.argumentstructs.Erik.3, ES2003d.C.argumentstructs.Erik.7, ES2003d.A.argumentstructs.Erik.4, ES2003d.D.argumentstructs.Erik.2"
ES2003d.A.argumentstructs.Erik.1,A,437.83,439.44,"Yeah, that's still part of the design.",ES2003d.C.argumentstructs.Erik.1,NONE
ES2003d.C.argumentstructs.Erik.2,C,439.6,439.97,Sure.,ES2003d.C.argumentstructs.Erik.1,NONE
ES2003d.C.argumentstructs.Erik.3,C,439.97,441.3,"And Adam, we can keep that in ?",ES2003d.C.argumentstructs.Erik.1,ES2003d.B.argumentstructs.Erik.1
ES2003d.B.argumentstructs.Erik.1,B,441.76,442.97,"Yeah, I believe so.",ES2003d.C.argumentstructs.Erik.3,ES2003d.B.argumentstructs.Erik.2
ES2003d.B.argumentstructs.Erik.2,B,442.97,455.14,"So I mean I don't think anybody could actually stop a remote being lost, 'cause that would mean doing something about the human element, but I'd like to think that we've done something about finding the damn thing once we have.",ES2003d.B.argumentstructs.Erik.1,"ES2003d.C.argumentstructs.Erik.4, ES2003d.A.argumentstructs.Erik.2, ES2003d.C.argumentstructs.Erik.6"
ES2003d.C.argumentstructs.Erik.4,C,443.08,443.39,Okay.,ES2003d.B.argumentstructs.Erik.2,NONE
ES2003d.C.argumentstructs.78,C,449.5,455.88,Sure. T Sure.,NONE,NONE
ES2003d.A.argumentstructs.30,A,453.73,453.9,Mm.,NONE,NONE
ES2003d.A.argumentstructs.Erik.2,A,455.47,459.66,Mm. And making it a bright colour helps with the  personally I would have gone for purple.,ES2003d.B.argumentstructs.Erik.2,ES2003d.C.argumentstructs.Erik.5
ES2003d.C.argumentstructs.Erik.5,C,459.76,461.37,Mm. Bright colour.,ES2003d.A.argumentstructs.Erik.2,NONE
ES2003d.C.argumentstructs.Erik.6,C,461.37,463.71,"So we still have that noise thing, yeah ?",ES2003d.B.argumentstructs.Erik.2,NONE
ES2003d.A.argumentstructs.31,A,463.21,463.64,Mm-hmm.,NONE,NONE
ES2003d.C.argumentstructs.Erik.7,C,463.71,469.67,"Os on a scale of one to seven, how would you guys rate it for finding  finding it once it's lost ?",ES2003d.C.argumentstructs.Erik.1,ES2003d.A.argumentstructs.Erik.3
ES2003d.A.argumentstructs.Erik.3,A,471.74,472.82,I'd say number one.,ES2003d.C.argumentstructs.Erik.7,"ES2003d.C.argumentstructs.Erik.8, ES2003d.D.argumentstructs.Erik.1"
ES2003d.C.argumentstructs.Erik.8,C,473.16,478.55,Number one ? Okay. Number number one for the first criteria.,ES2003d.A.argumentstructs.Erik.3,NONE
ES2003d.D.argumentstructs.Erik.1,D,473.2,474.09,One. Yeah.,ES2003d.A.argumentstructs.Erik.3,NONE
ES2003d.A.argumentstructs.Erik.4,A,478.31,495.07,"I think w if it was just the sounder then th  I mean something I've found with uh w w with say tr trying to find uh a cordless phone or a m mobile, you can hear it, but you can't quite pin it dow pin down where it is.",ES2003d.C.argumentstructs.Erik.1,ES2003d.C.argumentstructs.Erik.9
ES2003d.C.argumentstructs.Erik.9,C,495.0,497.81,Yeah you can tell what room the mobile is,ES2003d.A.argumentstructs.Erik.4,NONE
ES2003d.D.argumentstructs.Erik.2,D,497.78,507.51,What about  what if the the volume on the T_V_'s turned up massively and uh you just wanna turn down the volume  can't find remote.,ES2003d.C.argumentstructs.Erik.1,ES2003d.D.argumentstructs.Erik.3
ES2003d.A.argumentstructs.32,A,498.05,498.33,Bu,NONE,NONE
ES2003d.D.argumentstructs.Erik.3,D,508.76,512.41,Suppose you have to go to the T_V_ and do it manually. Mm.,ES2003d.D.argumentstructs.Erik.2,"ES2003d.C.argumentstructs.Erik.10, ES2003d.A.argumentstructs.Erik.5, ES2003d.B.argumentstructs.Erik.3, ES2003d.D.argumentstructs.Erik.4"
ES2003d.C.argumentstructs.Erik.10,C,510.77,511.25,Yeah.,ES2003d.D.argumentstructs.Erik.3,NONE
ES2003d.A.argumentstructs.Erik.5,A,511.38,511.84,Yeah.,ES2003d.D.argumentstructs.Erik.3,NONE
ES2003d.B.argumentstructs.Erik.3,B,512.25,513.72,Mm.,ES2003d.D.argumentstructs.Erik.3,NONE
ES2003d.C.argumentstructs.79,C,512.9,513.24,Yeah.,NONE,NONE
ES2003d.D.argumentstructs.Erik.4,D,513.66,515.79,Like y you wouldn't hear the speaker.,ES2003d.D.argumentstructs.Erik.3,ES2003d.C.argumentstructs.Erik.11
ES2003d.B.argumentstructs.59,B,513.72,514.08,Um,NONE,NONE
ES2003d.C.argumentstructs.Erik.11,C,515.78,516.03,Mm-hmm.,ES2003d.D.argumentstructs.Erik.4,NONE
