ae_id,speaker,start_time,end_time,sentence,source,targets
TS3005c.C.argumentstructs.Daan.4,C,1537.648,1569.36,"Well uh chip on print, I think what they mean uh with the regular rubber buttons that you got, uh it's always clear for the remote control when you press uh a certain button. But when you got a L_C_D_ screen, with no uh with not   the buttons are not always on the same place, for example if you enlarge a button, or if you got several options uh appearing on your screen, uh the co-ordinations aren't always the same. When you got a regular button, th the button of stand-by is always on the same place and you got on the and on the",NONE,TS3005c.D.argumentstructs.Daan.5
TS3005c.A.argumentstructs.20,A,1548.65,1549.05,Mm-hmm.,NONE,NONE
TS3005c.D.argumentstructs.28,D,1550.53,1554.2,"Yeah, okay. But",NONE,NONE
TS3005c.B.argumentstructs.17,B,1558.42,1558.95,Yeah.,NONE,NONE
TS3005c.D.argumentstructs.Daan.5,D,1567.58,1576.09,"Yeah okay, but the p print plate of L_ L_C_D_ screen is more advanced than a normal print plate, so that that's not of any discussion, I think.",TS3005c.C.argumentstructs.Daan.4,"TS3005c.A.argumentstructs.Daan.4, TS3005c.D.argumentstructs.Daan.7"
TS3005c.C.argumentstructs.28,C,1572.74,1573.04,Yeah.,NONE,NONE
TS3005c.A.argumentstructs.Daan.4,A,1577.59,1579.29,"Well you need some kind of C_P_U_, I guess.",TS3005c.D.argumentstructs.Daan.5,TS3005c.C.argumentstructs.Daan.5
TS3005c.C.argumentstructs.Daan.5,C,1579.67,1580.48,I suppose so.,TS3005c.A.argumentstructs.Daan.4,NONE
TS3005c.D.argumentstructs.Daan.6,D,1579.81,1583.136,"Mm, I don't I dunno I don't think that's",TS3005c.D.argumentstructs.Daan.7,NONE
TS3005c.D.argumentstructs.Daan.7,D,1584.1,1594.26,"Yeah yeah okay but I d I I don't know if nor o s it's quite a simple L_C_D_. Yeah, it's quite a simple L_C_D_ screen. I think they don't need that big of C_P_U_.",TS3005c.D.argumentstructs.Daan.5,"TS3005c.D.argumentstructs.Daan.6, TS3005c.C.argumentstructs.Daan.7"
TS3005c.C.argumentstructs.29,C,1588.4,1589.86,Yeah because it has to uh b,NONE,NONE
TS3005c.C.argumentstructs.Daan.7,C,1593.52,1599.75,Yeah but it the the remote control has to know whether you're in a settings menu or just uh you just want to turn up the volume.,TS3005c.D.argumentstructs.Daan.7,"TS3005c.D.argumentstructs.Daan.8, TS3005c.C.argumentstructs.Daan.8"
TS3005c.D.argumentstructs.Daan.8,D,1600.04,1601.5,"Yeah, okay, true true.",TS3005c.C.argumentstructs.Daan.7,NONE
TS3005c.D.argumentstructs.29,D,1603.19,1603.39,True.,NONE,NONE
TS3005c.C.argumentstructs.Daan.8,C,1605.39,1617.65,So it has to have some kind of a calculation unit or C_P_U_ to know uh in which state you are and uh which button you are pressing in at the right moment.,TS3005c.C.argumentstructs.Daan.7,"TS3005c.A.argumentstructs.Daan.5, TS3005c.C.argumentstructs.Daan.9"
TS3005c.A.argumentstructs.Daan.5,A,1617.36,1622.02,Mm-hmm.  Because we're projecting projecting the buttons on the L_C_D_ screen.,TS3005c.C.argumentstructs.Daan.8,NONE
TS3005c.C.argumentstructs.30,C,1621.11,1621.34,Yeah.,NONE,NONE
TS3005c.C.argumentstructs.Daan.9,C,1624.15,1634.192,"And a touch screen makes it uh possible to uh to get the co-ordination of your finger on the screen. And the case, yeah we already discussed the case, we wanted to make it from rubber and uh",TS3005c.C.argumentstructs.Daan.8,NONE
